date,rating,tweet,boop
2017-10-03 02:37:55,0.0,b'@edbott Bring back Matt Cutts?',0.13455301131616923
2017-10-03 02:32:48,0.0,b'@edbott Oh boy. Thank you.',0.13455301131616923
2017-10-03 02:27:42,0.16818181818181818,"b'RT @InmanNews: When you do real estate in this part of the world, the threat of hurricanes is just something you live with https://t.co/C8V\xe2\x80\xa6'",0.13455301131616923
2017-10-03 02:25:50,0.0,b'@DougKass \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',0.13455301131616923
2017-10-03 02:25:29,0.0,b'@rob1cox @NRA Ha!',0.13455301131616923
2017-10-03 02:22:22,0.26666666666666666,b'@CGasparino Super ironic',0.13455301131616923
2017-10-03 02:21:50,-0.55,"b'RT @TimOBrien: Trump has spent his morning insulting the mayor of San Juan. Meanwhile, she\xe2\x80\x99s been wading chest-deep in water trying to help\xe2\x80\xa6'",0.13455301131616923
2017-10-03 02:21:14,0.0,"b""@edbott What about Richard Gingras? Isn't he in charge of Google News?""",0.13455301131616923
2017-10-03 02:19:12,-0.2,"b'RT @kalpenn: Americans killed on 9/11: 2,996\n\nDays it took Congress to authorize war:3\n\nAmericans killed by guns in 2017: 11,652\n\nDays in 2\xe2\x80\xa6'",0.13455301131616923
2017-10-01 14:26:03,0.0,"b'Such a giant @Ned_Newhouse S.I. Newhouse Jr., Publishing Icon Who Ran Cond\xc3\xa9 Nast, Dies at 89 via @NYTimes https://t.co/U7alPUYpVC'",0.13455301131616923
2017-09-30 07:00:15,0.2,b'Is there 2 much business tv? https://t.co/0PYaKM3D1I',0.13455301131616923
2017-09-30 06:48:19,0.0,b'RT @SteveRattner: So will price still pay the $50K reimbursement? Inquiring minds want to know! https://t.co/npRwfUNa5O',0.13455301131616923
2017-09-27 22:28:25,-0.1,b'SEC drops fraud charges against investor Lynn Tilton https://t.co/DHp6xCSdWM',0.13455301131616923
2017-09-27 19:44:00,0.0,"b""RT @stuartenyt: Something got under Trump's skin about how disaster in Puerto Rico was being ignored, he now sounds like Mr. I Am On It!""",0.13455301131616923
2017-09-26 03:12:40,0.0,b'RT @ReformedBroker: LOL he declared war on football. In America. Moron.',0.13455301131616923
2017-09-26 03:11:17,0.5,b'RT @kalpenn: How many Lock Her Up tweets am I allowed in one day? https://t.co/xp3Rw3T40G',0.13455301131616923
2017-09-26 03:10:06,0.0,b'Cowboys owner Jerry Jones kneels with Dallas players before anthem in Arizona https://t.co/86FdP0tqqb',0.13455301131616923
2017-09-24 19:06:18,0.25,"b'RT @jason_kint: I would respectfully edit this to say ""crawling up to the starting line."" @brianstelter https://t.co/J0C61tCHmv'",0.13455301131616923
2017-09-24 18:52:06,-0.125,"b'RT @MatthewModine: Dear people outside of the US. \n\nWhen you hear the @potus say ""We"" pls know he refers to a small, minority of Americans.\xe2\x80\xa6'",0.13455301131616923
2017-09-22 18:27:10,0.0,"b""Thank you @JimmyKimmelLive and @johnmccain2016 .God bless! Stay strong.Let's get back to work on a bipartisan health plan that works for all""",0.13455301131616923
2017-09-22 18:20:06,0.0,b'RT @MollyBeck: Regular order before bros https://t.co/zemhYXGFi3',0.13455301131616923
2017-09-17 15:06:26,0.06818181818181818,"b""I'm watching #MTP. Big fan of @chucktodd. Always well groomed. But today he looks a tad like Friar Tuck, with his new haircut.""",0.13455301131616923
2017-09-17 14:54:00,-0.07777777777777779,"b""RT @DougKass: Memo to my pal Sir Larry Kudlow: Enough with trickle down economics. It doesn't work.""",0.13455301131616923
2017-09-17 14:53:08,0.0,"b'RT @herbgreenberg: Thinking back 27-33 yrs, soon-to-be bankrupt Toys R Us was the place to go for diapers. My guess is that today it would\xe2\x80\xa6'",0.13455301131616923
2017-09-17 14:52:02,-0.07142857142857142,"b""As an operator, I am for single payer for those w/o it from their job. Ins. CO's spend 18-20% on admin. Medicare is 2%.""",0.13455301131616923
